date,type,state,district,property_type,properties
2024-07-01,unsold_under_construction,Selangor,Sepang,all,1319
2024-07-01,unsold_under_construction,Selangor,Sepang,cluster,0
2024-07-01,unsold_under_construction,Selangor,Sepang,condominium,750
2024-07-01,unsold_under_construction,Selangor,Sepang,detached,0
2024-07-01,unsold_under_construction,Selangor,Sepang,flat,0
2024-07-01,unsold_under_construction,Selangor,Sepang,flat-lowcost,0
2024-07-01,unsold_under_construction,Selangor,Sepang,house-lowcost,0
2024-07-01,unsold_under_construction,Selangor,Sepang,semidetached-1-storey,0
2024-07-01,unsold_under_construction,Selangor,Sepang,semidetached-2-3-storey,42
2024-07-01,unsold_under_construction,Selangor,Sepang,terrace-1-storey,81
2024-07-01,unsold_under_construction,Selangor,Sepang,terrace-2-3-storey,439
2024-07-01,unsold_under_construction,Selangor,Sepang,townhouse,7
2024-07-01,overhang,Terengganu,All,all,164
2024-07-01,overhang,Terengganu,All,cluster,0
2024-07-01,overhang,Terengganu,All,condominium,15
2024-07-01,overhang,Terengganu,All,detached,37
2024-07-01,overhang,Terengganu,All,flat,0
2024-07-01,overhang,Terengganu,All,flat-lowcost,0
2024-07-01,overhang,Terengganu,All,house-lowcost,0
2024-07-01,overhang,Terengganu,All,semidetached-1-storey,7
2024-07-01,overhang,Terengganu,All,semidetached-2-3-storey,32
2024-07-01,overhang,Terengganu,All,terrace-1-storey,47
2024-07-01,overhang,Terengganu,All,terrace-2-3-storey,26
2024-07-01,overhang,Terengganu,All,townhouse,0
2024-07-01,unsold_not_constructed,Terengganu,All,all,348
2024-07-01,unsold_not_constructed,Terengganu,All,cluster,0
2024-07-01,unsold_not_constructed,Terengganu,All,condominium,0
2024-07-01,unsold_not_constructed,Terengganu,All,detached,0
2024-07-01,unsold_not_constructed,Terengganu,All,flat,0
2024-07-01,unsold_not_constructed,Terengganu,All,flat-lowcost,0
2024-07-01,unsold_not_constructed,Terengganu,All,house-lowcost,0
2024-07-01,unsold_not_constructed,Terengganu,All,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Terengganu,All,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Terengganu,All,terrace-1-storey,348
2024-07-01,unsold_not_constructed,Terengganu,All,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Terengganu,All,townhouse,0
2024-07-01,unsold_under_construction,Terengganu,All,all,444
2024-07-01,unsold_under_construction,Terengganu,All,cluster,0
2024-07-01,unsold_under_construction,Terengganu,All,condominium,0
2024-07-01,unsold_under_construction,Terengganu,All,detached,17
2024-07-01,unsold_under_construction,Terengganu,All,flat,0
2024-07-01,unsold_under_construction,Terengganu,All,flat-lowcost,0
2024-07-01,unsold_under_construction,Terengganu,All,house-lowcost,0
2024-07-01,unsold_under_construction,Terengganu,All,semidetached-1-storey,48
2024-07-01,unsold_under_construction,Terengganu,All,semidetached-2-3-storey,73
2024-07-01,unsold_under_construction,Terengganu,All,terrace-1-storey,267
2024-07-01,unsold_under_construction,Terengganu,All,terrace-2-3-storey,39
2024-07-01,unsold_under_construction,Terengganu,All,townhouse,0
2024-07-01,overhang,Terengganu,Besut,all,13
2024-07-01,overhang,Terengganu,Besut,cluster,0
2024-07-01,overhang,Terengganu,Besut,condominium,0
2024-07-01,overhang,Terengganu,Besut,detached,0
2024-07-01,overhang,Terengganu,Besut,flat,0
2024-07-01,overhang,Terengganu,Besut,flat-lowcost,0
2024-07-01,overhang,Terengganu,Besut,house-lowcost,0
2024-07-01,overhang,Terengganu,Besut,semidetached-1-storey,0
2024-07-01,overhang,Terengganu,Besut,semidetached-2-3-storey,0
2024-07-01,overhang,Terengganu,Besut,terrace-1-storey,0
2024-07-01,overhang,Terengganu,Besut,terrace-2-3-storey,13
2024-07-01,overhang,Terengganu,Besut,townhouse,0
2024-07-01,unsold_not_constructed,Terengganu,Besut,all,348
2024-07-01,unsold_not_constructed,Terengganu,Besut,cluster,0
2024-07-01,unsold_not_constructed,Terengganu,Besut,condominium,0
2024-07-01,unsold_not_constructed,Terengganu,Besut,detached,0
2024-07-01,unsold_not_constructed,Terengganu,Besut,flat,0
2024-07-01,unsold_not_constructed,Terengganu,Besut,flat-lowcost,0
2024-07-01,unsold_not_constructed,Terengganu,Besut,house-lowcost,0
2024-07-01,unsold_not_constructed,Terengganu,Besut,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Terengganu,Besut,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Terengganu,Besut,terrace-1-storey,348
2024-07-01,unsold_not_constructed,Terengganu,Besut,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Terengganu,Besut,townhouse,0
2024-07-01,unsold_under_construction,Terengganu,Besut,all,104
2024-07-01,unsold_under_construction,Terengganu,Besut,cluster,0
2024-07-01,unsold_under_construction,Terengganu,Besut,condominium,0
2024-07-01,unsold_under_construction,Terengganu,Besut,detached,6
2024-07-01,unsold_under_construction,Terengganu,Besut,flat,0
2024-07-01,unsold_under_construction,Terengganu,Besut,flat-lowcost,0
2024-07-01,unsold_under_construction,Terengganu,Besut,house-lowcost,0
2024-07-01,unsold_under_construction,Terengganu,Besut,semidetached-1-storey,13
2024-07-01,unsold_under_construction,Terengganu,Besut,semidetached-2-3-storey,0
2024-07-01,unsold_under_construction,Terengganu,Besut,terrace-1-storey,85
2024-07-01,unsold_under_construction,Terengganu,Besut,terrace-2-3-storey,0
2024-07-01,unsold_under_construction,Terengganu,Besut,townhouse,0
2024-07-01,overhang,Terengganu,Dungun,all,16
2024-07-01,overhang,Terengganu,Dungun,cluster,0
2024-07-01,overhang,Terengganu,Dungun,condominium,0
2024-07-01,overhang,Terengganu,Dungun,detached,8
2024-07-01,overhang,Terengganu,Dungun,flat,0
2024-07-01,overhang,Terengganu,Dungun,flat-lowcost,0
2024-07-01,overhang,Terengganu,Dungun,house-lowcost,0
2024-07-01,overhang,Terengganu,Dungun,semidetached-1-storey,0
2024-07-01,overhang,Terengganu,Dungun,semidetached-2-3-storey,8
2024-07-01,overhang,Terengganu,Dungun,terrace-1-storey,0
2024-07-01,overhang,Terengganu,Dungun,terrace-2-3-storey,0
2024-07-01,overhang,Terengganu,Dungun,townhouse,0
2024-07-01,unsold_not_constructed,Terengganu,Dungun,all,0
2024-07-01,unsold_not_constructed,Terengganu,Dungun,cluster,0
2024-07-01,unsold_not_constructed,Terengganu,Dungun,condominium,0
2024-07-01,unsold_not_constructed,Terengganu,Dungun,detached,0
2024-07-01,unsold_not_constructed,Terengganu,Dungun,flat,0
2024-07-01,unsold_not_constructed,Terengganu,Dungun,flat-lowcost,0
2024-07-01,unsold_not_constructed,Terengganu,Dungun,house-lowcost,0
2024-07-01,unsold_not_constructed,Terengganu,Dungun,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Terengganu,Dungun,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Terengganu,Dungun,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Terengganu,Dungun,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Terengganu,Dungun,townhouse,0
2024-07-01,unsold_under_construction,Terengganu,Dungun,all,112
2024-07-01,unsold_under_construction,Terengganu,Dungun,cluster,0
2024-07-01,unsold_under_construction,Terengganu,Dungun,condominium,0
2024-07-01,unsold_under_construction,Terengganu,Dungun,detached,0
2024-07-01,unsold_under_construction,Terengganu,Dungun,flat,0
2024-07-01,unsold_under_construction,Terengganu,Dungun,flat-lowcost,0
2024-07-01,unsold_under_construction,Terengganu,Dungun,house-lowcost,0
2024-07-01,unsold_under_construction,Terengganu,Dungun,semidetached-1-storey,0
2024-07-01,unsold_under_construction,Terengganu,Dungun,semidetached-2-3-storey,73
2024-07-01,unsold_under_construction,Terengganu,Dungun,terrace-1-storey,0
2024-07-01,unsold_under_construction,Terengganu,Dungun,terrace-2-3-storey,39
2024-07-01,unsold_under_construction,Terengganu,Dungun,townhouse,0
2024-07-01,overhang,Terengganu,Hulu Terengganu,all,0
2024-07-01,overhang,Terengganu,Hulu Terengganu,cluster,0
2024-07-01,overhang,Terengganu,Hulu Terengganu,condominium,0
2024-07-01,overhang,Terengganu,Hulu Terengganu,detached,0
2024-07-01,overhang,Terengganu,Hulu Terengganu,flat,0
2024-07-01,overhang,Terengganu,Hulu Terengganu,flat-lowcost,0
2024-07-01,overhang,Terengganu,Hulu Terengganu,house-lowcost,0
2024-07-01,overhang,Terengganu,Hulu Terengganu,semidetached-1-storey,0
2024-07-01,overhang,Terengganu,Hulu Terengganu,semidetached-2-3-storey,0
2024-07-01,overhang,Terengganu,Hulu Terengganu,terrace-1-storey,0
2024-07-01,overhang,Terengganu,Hulu Terengganu,terrace-2-3-storey,0
2024-07-01,overhang,Terengganu,Hulu Terengganu,townhouse,0
2024-07-01,unsold_not_constructed,Terengganu,Hulu Terengganu,all,0
2024-07-01,unsold_not_constructed,Terengganu,Hulu Terengganu,cluster,0
2024-07-01,unsold_not_constructed,Terengganu,Hulu Terengganu,condominium,0
2024-07-01,unsold_not_constructed,Terengganu,Hulu Terengganu,detached,0
2024-07-01,unsold_not_constructed,Terengganu,Hulu Terengganu,flat,0
2024-07-01,unsold_not_constructed,Terengganu,Hulu Terengganu,flat-lowcost,0
2024-07-01,unsold_not_constructed,Terengganu,Hulu Terengganu,house-lowcost,0
2024-07-01,unsold_not_constructed,Terengganu,Hulu Terengganu,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Terengganu,Hulu Terengganu,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Terengganu,Hulu Terengganu,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Terengganu,Hulu Terengganu,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Terengganu,Hulu Terengganu,townhouse,0
2024-07-01,unsold_under_construction,Terengganu,Hulu Terengganu,all,0
2024-07-01,unsold_under_construction,Terengganu,Hulu Terengganu,cluster,0
2024-07-01,unsold_under_construction,Terengganu,Hulu Terengganu,condominium,0
2024-07-01,unsold_under_construction,Terengganu,Hulu Terengganu,detached,0
2024-07-01,unsold_under_construction,Terengganu,Hulu Terengganu,flat,0
2024-07-01,unsold_under_construction,Terengganu,Hulu Terengganu,flat-lowcost,0
2024-07-01,unsold_under_construction,Terengganu,Hulu Terengganu,house-lowcost,0
2024-07-01,unsold_under_construction,Terengganu,Hulu Terengganu,semidetached-1-storey,0
2024-07-01,unsold_under_construction,Terengganu,Hulu Terengganu,semidetached-2-3-storey,0
2024-07-01,unsold_under_construction,Terengganu,Hulu Terengganu,terrace-1-storey,0
2024-07-01,unsold_under_construction,Terengganu,Hulu Terengganu,terrace-2-3-storey,0
2024-07-01,unsold_under_construction,Terengganu,Hulu Terengganu,townhouse,0
2024-07-01,overhang,Terengganu,Kemaman,all,106
2024-07-01,overhang,Terengganu,Kemaman,cluster,0
2024-07-01,overhang,Terengganu,Kemaman,condominium,0
2024-07-01,overhang,Terengganu,Kemaman,detached,29
2024-07-01,overhang,Terengganu,Kemaman,flat,0
2024-07-01,overhang,Terengganu,Kemaman,flat-lowcost,0
2024-07-01,overhang,Terengganu,Kemaman,house-lowcost,0
2024-07-01,overhang,Terengganu,Kemaman,semidetached-1-storey,7
2024-07-01,overhang,Terengganu,Kemaman,semidetached-2-3-storey,24
2024-07-01,overhang,Terengganu,Kemaman,terrace-1-storey,33
2024-07-01,overhang,Terengganu,Kemaman,terrace-2-3-storey,13
2024-07-01,overhang,Terengganu,Kemaman,townhouse,0
2024-07-01,unsold_not_constructed,Terengganu,Kemaman,all,0
2024-07-01,unsold_not_constructed,Terengganu,Kemaman,cluster,0
2024-07-01,unsold_not_constructed,Terengganu,Kemaman,condominium,0
2024-07-01,unsold_not_constructed,Terengganu,Kemaman,detached,0
2024-07-01,unsold_not_constructed,Terengganu,Kemaman,flat,0
2024-07-01,unsold_not_constructed,Terengganu,Kemaman,flat-lowcost,0
2024-07-01,unsold_not_constructed,Terengganu,Kemaman,house-lowcost,0
2024-07-01,unsold_not_constructed,Terengganu,Kemaman,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Terengganu,Kemaman,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Terengganu,Kemaman,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Terengganu,Kemaman,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Terengganu,Kemaman,townhouse,0
2024-07-01,unsold_under_construction,Terengganu,Kemaman,all,12
2024-07-01,unsold_under_construction,Terengganu,Kemaman,cluster,0
2024-07-01,unsold_under_construction,Terengganu,Kemaman,condominium,0
2024-07-01,unsold_under_construction,Terengganu,Kemaman,detached,0
2024-07-01,unsold_under_construction,Terengganu,Kemaman,flat,0
2024-07-01,unsold_under_construction,Terengganu,Kemaman,flat-lowcost,0
2024-07-01,unsold_under_construction,Terengganu,Kemaman,house-lowcost,0
2024-07-01,unsold_under_construction,Terengganu,Kemaman,semidetached-1-storey,12
2024-07-01,unsold_under_construction,Terengganu,Kemaman,semidetached-2-3-storey,0
2024-07-01,unsold_under_construction,Terengganu,Kemaman,terrace-1-storey,0
2024-07-01,unsold_under_construction,Terengganu,Kemaman,terrace-2-3-storey,0
2024-07-01,unsold_under_construction,Terengganu,Kemaman,townhouse,0
2024-07-01,overhang,Terengganu,Kuala Nerus,all,14
2024-07-01,overhang,Terengganu,Kuala Nerus,cluster,0
2024-07-01,overhang,Terengganu,Kuala Nerus,condominium,0
2024-07-01,overhang,Terengganu,Kuala Nerus,detached,0
2024-07-01,overhang,Terengganu,Kuala Nerus,flat,0
2024-07-01,overhang,Terengganu,Kuala Nerus,flat-lowcost,0
2024-07-01,overhang,Terengganu,Kuala Nerus,house-lowcost,0
2024-07-01,overhang,Terengganu,Kuala Nerus,semidetached-1-storey,0
2024-07-01,overhang,Terengganu,Kuala Nerus,semidetached-2-3-storey,0
2024-07-01,overhang,Terengganu,Kuala Nerus,terrace-1-storey,14
2024-07-01,overhang,Terengganu,Kuala Nerus,terrace-2-3-storey,0
2024-07-01,overhang,Terengganu,Kuala Nerus,townhouse,0
2024-07-01,unsold_not_constructed,Terengganu,Kuala Nerus,all,0
2024-07-01,unsold_not_constructed,Terengganu,Kuala Nerus,cluster,0
2024-07-01,unsold_not_constructed,Terengganu,Kuala Nerus,condominium,0
2024-07-01,unsold_not_constructed,Terengganu,Kuala Nerus,detached,0
2024-07-01,unsold_not_constructed,Terengganu,Kuala Nerus,flat,0
2024-07-01,unsold_not_constructed,Terengganu,Kuala Nerus,flat-lowcost,0
2024-07-01,unsold_not_constructed,Terengganu,Kuala Nerus,house-lowcost,0
2024-07-01,unsold_not_constructed,Terengganu,Kuala Nerus,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Terengganu,Kuala Nerus,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Terengganu,Kuala Nerus,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Terengganu,Kuala Nerus,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Terengganu,Kuala Nerus,townhouse,0
2024-07-01,unsold_under_construction,Terengganu,Kuala Nerus,all,30
2024-07-01,unsold_under_construction,Terengganu,Kuala Nerus,cluster,0
2024-07-01,unsold_under_construction,Terengganu,Kuala Nerus,condominium,0
2024-07-01,unsold_under_construction,Terengganu,Kuala Nerus,detached,0
2024-07-01,unsold_under_construction,Terengganu,Kuala Nerus,flat,0
2024-07-01,unsold_under_construction,Terengganu,Kuala Nerus,flat-lowcost,0
2024-07-01,unsold_under_construction,Terengganu,Kuala Nerus,house-lowcost,0
2024-07-01,unsold_under_construction,Terengganu,Kuala Nerus,semidetached-1-storey,0
2024-07-01,unsold_under_construction,Terengganu,Kuala Nerus,semidetached-2-3-storey,0
2024-07-01,unsold_under_construction,Terengganu,Kuala Nerus,terrace-1-storey,30
2024-07-01,unsold_under_construction,Terengganu,Kuala Nerus,terrace-2-3-storey,0
2024-07-01,unsold_under_construction,Terengganu,Kuala Nerus,townhouse,0
2024-07-01,overhang,Terengganu,Kuala Terengganu,all,15
2024-07-01,overhang,Terengganu,Kuala Terengganu,cluster,0
2024-07-01,overhang,Terengganu,Kuala Terengganu,condominium,15
2024-07-01,overhang,Terengganu,Kuala Terengganu,detached,0
2024-07-01,overhang,Terengganu,Kuala Terengganu,flat,0
2024-07-01,overhang,Terengganu,Kuala Terengganu,flat-lowcost,0
2024-07-01,overhang,Terengganu,Kuala Terengganu,house-lowcost,0
2024-07-01,overhang,Terengganu,Kuala Terengganu,semidetached-1-storey,0
2024-07-01,overhang,Terengganu,Kuala Terengganu,semidetached-2-3-storey,0
2024-07-01,overhang,Terengganu,Kuala Terengganu,terrace-1-storey,0
2024-07-01,overhang,Terengganu,Kuala Terengganu,terrace-2-3-storey,0
2024-07-01,overhang,Terengganu,Kuala Terengganu,townhouse,0
2024-07-01,unsold_not_constructed,Terengganu,Kuala Terengganu,all,0
2024-07-01,unsold_not_constructed,Terengganu,Kuala Terengganu,cluster,0
2024-07-01,unsold_not_constructed,Terengganu,Kuala Terengganu,condominium,0
2024-07-01,unsold_not_constructed,Terengganu,Kuala Terengganu,detached,0
2024-07-01,unsold_not_constructed,Terengganu,Kuala Terengganu,flat,0
2024-07-01,unsold_not_constructed,Terengganu,Kuala Terengganu,flat-lowcost,0
2024-07-01,unsold_not_constructed,Terengganu,Kuala Terengganu,house-lowcost,0
2024-07-01,unsold_not_constructed,Terengganu,Kuala Terengganu,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Terengganu,Kuala Terengganu,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Terengganu,Kuala Terengganu,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Terengganu,Kuala Terengganu,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Terengganu,Kuala Terengganu,townhouse,0
2024-07-01,unsold_under_construction,Terengganu,Kuala Terengganu,all,145
2024-07-01,unsold_under_construction,Terengganu,Kuala Terengganu,cluster,0
2024-07-01,unsold_under_construction,Terengganu,Kuala Terengganu,condominium,0
2024-07-01,unsold_under_construction,Terengganu,Kuala Terengganu,detached,11
2024-07-01,unsold_under_construction,Terengganu,Kuala Terengganu,flat,0
2024-07-01,unsold_under_construction,Terengganu,Kuala Terengganu,flat-lowcost,0
2024-07-01,unsold_under_construction,Terengganu,Kuala Terengganu,house-lowcost,0
2024-07-01,unsold_under_construction,Terengganu,Kuala Terengganu,semidetached-1-storey,0
2024-07-01,unsold_under_construction,Terengganu,Kuala Terengganu,semidetached-2-3-storey,0
2024-07-01,unsold_under_construction,Terengganu,Kuala Terengganu,terrace-1-storey,134
2024-07-01,unsold_under_construction,Terengganu,Kuala Terengganu,terrace-2-3-storey,0
2024-07-01,unsold_under_construction,Terengganu,Kuala Terengganu,townhouse,0
2024-07-01,overhang,Terengganu,Marang,all,0
2024-07-01,overhang,Terengganu,Marang,cluster,0
2024-07-01,overhang,Terengganu,Marang,condominium,0
2024-07-01,overhang,Terengganu,Marang,detached,0
2024-07-01,overhang,Terengganu,Marang,flat,0
2024-07-01,overhang,Terengganu,Marang,flat-lowcost,0
2024-07-01,overhang,Terengganu,Marang,house-lowcost,0
2024-07-01,overhang,Terengganu,Marang,semidetached-1-storey,0
2024-07-01,overhang,Terengganu,Marang,semidetached-2-3-storey,0
2024-07-01,overhang,Terengganu,Marang,terrace-1-storey,0
2024-07-01,overhang,Terengganu,Marang,terrace-2-3-storey,0
2024-07-01,overhang,Terengganu,Marang,townhouse,0
2024-07-01,unsold_not_constructed,Terengganu,Marang,all,0
2024-07-01,unsold_not_constructed,Terengganu,Marang,cluster,0
2024-07-01,unsold_not_constructed,Terengganu,Marang,condominium,0
2024-07-01,unsold_not_constructed,Terengganu,Marang,detached,0
2024-07-01,unsold_not_constructed,Terengganu,Marang,flat,0
2024-07-01,unsold_not_constructed,Terengganu,Marang,flat-lowcost,0
2024-07-01,unsold_not_constructed,Terengganu,Marang,house-lowcost,0
2024-07-01,unsold_not_constructed,Terengganu,Marang,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Terengganu,Marang,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Terengganu,Marang,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Terengganu,Marang,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Terengganu,Marang,townhouse,0
2024-07-01,unsold_under_construction,Terengganu,Marang,all,10
